"","REF_AREA","Country","INDICATOR","Indicator","SEX","Sex","AGE","Current.age","WEALTH_QUINTILE","Wealth.Quintile","RESIDENCE","Residence","MATERNAL_EDU_LVL","Mother.s.Education.Level","HEAD_OF_HOUSE","Head.of.House","UNIT_MULTIPLIER","Unit.multiplier","UNIT_MEASURE","Unit.of.measure","SOURCE_LINK","SERIES_FOOTNOTE","CUSTODIAN","INDICATOR_DEFINITION","NUMERATOR_DEFINITION","DENOMINATOR_DEFINITION","PUBLICATION_DATE","TIME_PERIOD","OBS_VALUE","DATA_SOURCE","OBS_STATUS","Observation.Status","OBS_CONF","Observation.confidentaility","LOWER_BOUND","UPPER_BOUND","STD_ERR","WGTD_SAMPL_SIZE","TIME_PERIOD_METHOD","Time.period.activity.related.to.when.the.data.are.collected","COVERAGE_TIME","FREQ_COLL","Time.interval.at.which.the.source.data.are.collected","OBS_FOOTNOTE"
"2011","SVN","Slovenia","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2010,6.2,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",5.9912953,6.3535638,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"2012","SVN","Slovenia","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2011,6.2,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",6.0347209,6.3264604,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"2013","SVN","Slovenia","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2012,6.2,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",6.065053,6.2986994,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"2014","SVN","Slovenia","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2013,6.2,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",5.9854674,6.3679023,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"2015","SVN","Slovenia","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2014,6.2,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",5.7894549,6.5413661,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"2016","SVN","Slovenia","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2015,6.1,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",5.5052261,6.7917042,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"2017","SWE","Sweden","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2000,4.5,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",4.3529081,4.5631065,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"2018","SWE","Sweden","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2001,4.3,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",4.2489748,4.3816309,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"2019","SWE","Sweden","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2002,4.2,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",4.1579776,4.3174291,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"2020","SWE","Sweden","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2003,4.2,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",4.1171775,4.3036342,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"2021","SWE","Sweden","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2004,4.2,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",4.1245413,4.3126516,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"2022","SWE","Sweden","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2005,4.2,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",4.1619778,4.3329296,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"2023","SWE","Sweden","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2006,4.3,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",4.206934,4.3573866,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"2024","SWE","Sweden","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2007,4.3,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",4.2348952,4.3809543,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"2025","SWE","Sweden","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2008,4.3,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",4.2261462,4.3936925,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"2026","SWE","Sweden","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2009,4.3,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",4.1695895,4.3770204,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"2027","SWE","Sweden","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2010,4.2,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",4.0539603,4.3126483,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"2028","SWE","Sweden","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2011,4,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",3.8616605,4.1885056,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"2029","SWE","Sweden","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2012,3.8,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",3.5689375,3.9987633,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"2030","SWE","Sweden","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2013,3.4,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",3.1494548,3.7400939,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"2031","SWE","Sweden","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2014,3,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",2.5784492,3.4075947,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"2032","SWE","Sweden","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2015,2.4,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",1.8337634,2.9938653,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"2033","SWZ","Eswatini","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2000,11.1,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",8.9993324,14.82851,NA,NA,NA,NA,"2000-2015",NA,NA,"hierarchical regression"
"2034","SWZ","Eswatini","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2001,11,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",8.6938906,14.320079,NA,NA,NA,NA,"2000-2015",NA,NA,"hierarchical regression"
"2035","SWZ","Eswatini","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2002,10.9,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",8.5388622,14.378433,NA,NA,NA,NA,"2000-2015",NA,NA,"hierarchical regression"
"2036","SWZ","Eswatini","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2003,10.8,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",8.7032404,14.383589,NA,NA,NA,NA,"2000-2015",NA,NA,"hierarchical regression"
"2037","SWZ","Eswatini","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2004,10.8,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",8.3722296,14.395226,NA,NA,NA,NA,"2000-2015",NA,NA,"hierarchical regression"
"2038","SWZ","Eswatini","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2005,10.7,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",8.5061026,14.321568,NA,NA,NA,NA,"2000-2015",NA,NA,"hierarchical regression"
"2039","SWZ","Eswatini","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2006,10.6,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",8.4124451,13.831102,NA,NA,NA,NA,"2000-2015",NA,NA,"hierarchical regression"
"2040","SWZ","Eswatini","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2007,10.6,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",8.3169909,13.853017,NA,NA,NA,NA,"2000-2015",NA,NA,"hierarchical regression"
"2041","SWZ","Eswatini","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2008,10.6,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",8.3846111,13.891193,NA,NA,NA,NA,"2000-2015",NA,NA,"hierarchical regression"
"2042","SWZ","Eswatini","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2009,10.6,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",8.3816328,13.990816,NA,NA,NA,NA,"2000-2015",NA,NA,"hierarchical regression"
"2043","SWZ","Eswatini","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2010,10.6,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",8.3535242,13.981874,NA,NA,NA,NA,"2000-2015",NA,NA,"hierarchical regression"
"2044","SWZ","Eswatini","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2011,10.5,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",8.2912827,13.896736,NA,NA,NA,NA,"2000-2015",NA,NA,"hierarchical regression"
"2045","SWZ","Eswatini","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2012,10.5,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",8.271553,13.835499,NA,NA,NA,NA,"2000-2015",NA,NA,"hierarchical regression"
"2046","SWZ","Eswatini","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2013,10.4,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",8.2214546,13.752848,NA,NA,NA,NA,"2000-2015",NA,NA,"hierarchical regression"
"2047","SWZ","Eswatini","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2014,10.4,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",8.0259752,13.768903,NA,NA,NA,NA,"2000-2015",NA,NA,"hierarchical regression"
"2048","SWZ","Eswatini","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2015,10.3,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",7.861598,13.667043,NA,NA,NA,NA,"2000-2015",NA,NA,"hierarchical regression"
"2049","SYC","Seychelles","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2000,9,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",7.9601388,10.056727,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"2050","SYC","Seychelles","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2001,9.4,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",8.7084932,10.106053,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"2051","SYC","Seychelles","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2002,9.7,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",8.9109478,10.550385,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"2052","SYC","Seychelles","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2003,10,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",9.033062,10.944376,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"2053","SYC","Seychelles","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2004,10.2,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",9.2090807,11.174035,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"2054","SYC","Seychelles","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2005,10.3,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",9.4241257,11.274464,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"2055","SYC","Seychelles","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2006,10.5,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",9.6219301,11.322192,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
